Country,Vlookup value,Year,Year (copy),Anomaly Standardised,CO2 Emissions,Number of Records,Temperature
LKA,LKA1912,1912,1912,-0.099374444,0,1,26.650816667
LSO,LSO1912,1912,1912,-0.811545361,0,1,12.169835
LTU,LTU1912,1912,1912,-0.662332889,,1,5.59917
LUX,LUX1912,1912,1912,0.343732833,0,1,9.198009167
LVA,LVA1912,1912,1912,-0.865344083,0,1,4.759415833
MAC,MAC1912,1912,1912,-0.130610278,0,1,22.479141667
MAR,MAR1912,1912,1912,-0.441135667,0,1,16.8187675
MCO,MCO1912,1912,1912,-0.578884556,,1,8.869014167
MDA,MDA1912,1912,1912,-1.123594611,0,1,8.42774
MDG,MDG1912,1912,1912,0.523252222,0,1,22.646708333
MDV,MDV1912,1912,1912,-0.018226111,0,1,27.722783333
MEX,MEX1912,1912,1912,-0.784490556,8.64652,1,19.696966667
MHL,MHL1912,1912,1912,-0.000425556,0,1,27.60385
MKD,MKD1912,1912,1912,-0.681387361,,1,9.091564167
MLI,MLI1912,1912,1912,-0.379678333,0,1,27.90875
MLT,MLT1912,1912,1912,-0.186335917,0,1,18.381391667
MMR,MMR1912,1912,1912,-0.163394722,0,1,22.632483333
MNE,MNE1912,1912,1912,-0.891487139,0,1,7.770490833
MNG,MNG1912,1912,1912,-1.028475528,0,1,-1.505614167
MNP,MNP1912,1912,1912,0.001411389,,1,27.35
MOZ,MOZ1912,1912,1912,-0.195689167,0,1,23.402908333
MRT,MRT1912,1912,1912,-0.023793889,0,1,27.673075
MSR,MSR1912,1912,1912,-0.432247778,0,1,25.082983333
MTQ,MTQ1912,1912,1912,-0.301112222,0,1,24.074866667
MUS,MUS1912,1912,1912,-0.277906389,0,1,22.394508333
MWI,MWI1912,1912,1912,0.046340556,0,1,21.87605
MYS,MYS1912,1912,1912,0.399595278,0,1,25.581075
MYT,MYT1912,1912,1912,-0.349446667,,1,25.811325
NAM,NAM1912,1912,1912,-0.154686944,0,1,19.952916667
NCL,NCL1912,1912,1912,-0.046578611,0,1,21.87245
NER,NER1912,1912,1912,0.035267778,0,1,27.236841667
NFK,NFK1912,1912,1912,-0.392230000,,1,18.408308333
NGA,NGA1912,1912,1912,0.260936111,0,1,27.0298
NIC,NIC1912,1912,1912,-0.014464722,0,1,24.666233333
NIU,NIU1912,1912,1912,-0.024427500,0,1,24.404158333
NLD,NLD1912,1912,1912,0.175056222,24.96334,1,9.496645833
NOR,NOR1912,1912,1912,-0.483613917,6.88859,1,0.279743333
NPL,NPL1912,1912,1912,-0.487199333,0,1,11.583534167
NRU,NRU1912,1912,1912,0.020271389,0,1,27.733308333
NZL,NZL1912,1912,1912,-1.083178028,4.87009,1,8.854846667
OMN,OMN1912,1912,1912,-0.502810278,0,1,25.040958333
PAK,PAK1912,1912,1912,0.003890306,0,1,19.973838333
PAN,PAN1912,1912,1912,0.023763611,0,1,25.163125
PCN,PCN1912,1912,1912,-0.013605833,,1,20.84165
PER,PER1912,1912,1912,-0.095963056,1.46066,1,19.389975
PHL,PHL1912,1912,1912,-0.248974167,0.00367,1,25.237975
PLW,PLW1912,1912,1912,0.009122222,0,1,27.603716667
PNG,PNG1912,1912,1912,0.057404444,0,1,25.06155
POL,POL1912,1912,1912,-0.520211500,111.11659,1,7.3089925
PRI,PRI1912,1912,1912,-0.581295833,0,1,24.559058333
PRK,PRK1912,1912,1912,-1.175130194,0,1,4.242435833
PRT,PRT1912,1912,1912,-0.837486278,3.65899,1,13.963265
PRY,PRY1912,1912,1912,0.193855556,0,1,23.676866667
PSE,PSE1912,1912,1912,-1.012933194,0,1,18.180121667
PYF,PYF1912,1912,1912,-0.036778056,0,1,24.096233333
QAT,QAT1912,1912,1912,-1.131365556,0,1,25.924791667
REU,REU1912,1912,1912,-0.314469167,0,1,19.980233333
ROM,ROM1912,1912,1912,-0.481515917,,1,8.346426667
RUS,RUS1912,1912,1912,-1.338788194,,1,-7.701454167
RWA,RWA1912,1912,1912,0.012238333,0,1,19.190091667
SAU,SAU1912,1912,1912,-0.757478333,0,1,23.852016667
SDN,SDN1912,1912,1912,-0.356912500,0,1,26.459308333
SEN,SEN1912,1912,1912,0.126536667,0,1,28.087233333
SGP,SGP1912,1912,1912,0.805751667,0,1,27.732858333
SHN,SHN1912,1912,1912,0,0,1,18.087483333
SJM,SJM1912,1912,1912,-3.143352639,,1,-12.093014167
SLB,SLB1912,1912,1912,0.015795833,0,1,25.579
SLE,SLE1912,1912,1912,0.692928611,0,1,26.609216667
SLV,SLV1912,1912,1912,-0.077588056,0,1,23.648008333
SMR,SMR1912,1912,1912,-0.632194194,,1,10.9977
SOM,SOM1912,1912,1912,-0.677245833,0,1,26.106066667
SRB,SRB1912,1912,1912,-0.933299444,0,1,9.180530833
STP,STP1912,1912,1912,0.326440000,0,1,23.828933333
SUR,SUR1912,1912,1912,-0.186957222,0,1,25.564341667
SVK,SVK1912,1912,1912,-1.095348611,,1,6.508085833
SVN,SVN1912,1912,1912,-0.648726222,,1,7.913926667
SWE,SWE1912,1912,1912,-0.559813139,14.04142,1,0.9374275
SWZ,SWZ1912,1912,1912,-0.650350278,0,1,19.17715
SYC,SYC1912,1912,1912,-0.119558611,0,1,26.949275
SYR,SYR1912,1912,1912,-0.476337056,0,1,17.201241667
TCA,TCA1912,1912,1912,-0.311419722,0,1,25.53925
TCD,TCD1912,1912,1912,-0.092568056,0,1,26.56135
TGO,TGO1912,1912,1912,0.308713889,0,1,27.296841667
THA,THA1912,1912,1912,0.092408333,0,1,26.275483333
TJK,TJK1912,1912,1912,0.211205306,,1,3.584926667
TKL,TKL1912,1912,1912,0.022390000,,1,28.176741667
TKM,TKM1912,1912,1912,-0.353572583,,1,14.7911
TLS,TLS1912,1912,1912,0.226265000,0,1,25.432558333
TON,TON1912,1912,1912,0.054056111,0,1,24.692908333
TTO,TTO1912,1912,1912,-0.066028889,0.19818,1,26.104083333
TUN,TUN1912,1912,1912,-0.552176722,0,1,18.78115
TUR,TUR1912,1912,1912,-0.619966278,2.00015,1,10.47466
TUV,TUV1912,1912,1912,-0.005902222,0,1,28.117591667
TZA,TZA1912,1912,1912,-0.027980000,0,1,22.262225
UGA,UGA1912,1912,1912,-0.072765000,0,1,22.468591667
UKR,UKR1912,1912,1912,-1.109005361,,1,7.073475833
URY,URY1912,1912,1912,-0.915350611,0,1,16.7159475
USA,USA1912,1912,1912,-0.500174000,1343.40717,1,6.338966667
UZB,UZB1912,1912,1912,-0.251619222,,1,12.059994167
VCT,VCT1912,1912,1912,-0.227402778,0,1,26.579941667
VEN,VEN1912,1912,1912,-0.052769167,0,1,25.312491667
VGB,VGB1912,1912,1912,-0.569016111,0,1,25.040608333
VIR,VIR1912,1912,1912,-0.573841111,,1,25.027658333
VNM,VNM1912,1912,1912,0.021451667,1.14137,1,24.054041667
VUT,VUT1912,1912,1912,-0.023260278,0,1,23.683458333
WLF,WLF1912,1912,1912,0.013140278,0,1,26.790783333
WSM,WSM1912,1912,1912,0.055452222,0,1,26.7954
XRK,XRK1912,1912,1912,-0.876506222,,1,7.972160833
YEM,YEM1912,1912,1912,-0.282265556,0,1,23.069083333
ZAF,ZAF1912,1912,1912,-0.643026278,17.37745,1,16.978191667
ZAR,ZAR1912,1912,1912,-0.014660556,,1,24.032733333
ZMB,ZMB1912,1912,1912,0.126687500,0,1,21.695691667
ZWE,ZWE1912,1912,1912,0.189357778,0.52114,1,21.27205
ABW,ABW1913,1913,1913,-0.531668333,0,1,27.311733333
ANT,ANT1913,1913,1913,-0.586711111,,1,27.221408333
ARE,ARE1913,1913,1913,-1.017601944,0,1,25.839391667
ARM,ARM1913,1913,1913,-0.895714,,1,6.387115833
AUS,AUS1913,1913,1913,-0.491954167,22.42737,1,21.04005
AUT,AUT1913,1913,1913,-0.422781556,59.72558,1,5.742681667
AZE,AZE1913,1913,1913,-0.282352167,0,1,10.901815
BDI,BDI1913,1913,1913,0.008173889,0,1,20.130925
BEL,BEL1913,1913,1913,0.617769722,68.12621,1,10.132773333
BEN,BEN1913,1913,1913,0.375412778,0,1,27.822916667
BFA,BFA1913,1913,1913,0.188161944,0,1,28.379466667
BGD,BGD1913,1913,1913,-0.438550000,0,1,24.660383333
BGR,BGR1913,1913,1913,-0.561218222,0.78905,1,9.9763225
BHR,BHR1913,1913,1913,-1.297057222,0,1,25.712216667
BHS,BHS1913,1913,1913,-0.542771389,0,1,24.187391667
BIH,BIH1913,1913,1913,-0.371675056,,1,9.1023225
BLR,BLR1913,1913,1913,0.726531361,0,1,7.028419167
BLZ,BLZ1913,1913,1913,-0.453847222,0,1,24.590041667
BMU,BMU1913,1913,1913,0.193892222,0,1,21.54165
BOL,BOL1913,1913,1913,-1.133941389,0,1,19.805458333
BRA,BRA1913,1913,1913,-0.091621944,6.04449,1,24.828483333
BRB,BRB1913,1913,1913,-0.371980833,0,1,25.76575
BRN,BRN1913,1913,1913,-0.008665000,,1,25.269383333
BTN,BTN1913,1913,1913,-0.478673167,0,1,11.061201667
BWA,BWA1913,1913,1913,0.049119444,0,1,21.527358333
CAF,CAF1913,1913,1913,-0.179798333,0,1,24.703825
CAN,CAN1913,1913,1913,-0.490225222,79.41146,1,-7.408418333
CCK,CCK1913,1913,1913,-0.003595833,,1,26.433325
CHE,CHE1913,1913,1913,-0.258587889,9.26675,1,5.4910525
CHL,CHL1913,1913,1913,0.298195083,3.36172,1,8.554231667
CHN,CHN1913,1913,1913,-0.516703472,10.77512,1,5.783686667
CIV,CIV1913,1913,1913,0.229154722,0,1,26.512925
CMR,CMR1913,1913,1913,-0.068531667,0,1,24.480266667
COG,COG1913,1913,1913,-0.120260000,0,1,24.440891667
COK,COK1913,1913,1913,-0.631477222,0,1,23.464325
COL,COL1913,1913,1913,-0.015435556,0,1,24.366158333
COM,COM1913,1913,1913,0.054914167,0,1,25.372783333
CPV,CPV1913,1913,1913,0.517893056,0,1,23.386141667
CRI,CRI1913,1913,1913,-0.009597222,0,1,24.369091667
CUB,CUB1913,1913,1913,-0.283970000,0,1,24.936733333
CXR,CXR1913,1913,1913,-0.001953333,0,1,25.658308333
CYM,CYM1913,1913,1913,-0.000271944,0,1,26.974983333
CYP,CYP1913,1913,1913,-1.134767111,0,1,17.620828333
CZE,CZE1913,1913,1913,-0.169070778,0,1,7.639640833
DEU,DEU1913,1913,1913,0.279682167,535.95946,1,8.723906667
DJI,DJI1913,1913,1913,-0.134156667,0,1,27.586158333
DMA,DMA1913,1913,1913,-0.684290000,0,1,23.638983333
DNK,DNK1913,1913,1913,0.4287825,9.542,1,8.196114167
DOM,DOM1913,1913,1913,-0.980463056,0,1,22.948991667
ECU,ECU1913,1913,1913,0.095189444,0,1,21.510091667
EGY,EGY1913,1913,1913,-0.660773611,0.04037,1,21.5177
ERI,ERI1913,1913,1913,-0.319548889,0,1,25.8869
ESH,ESH1913,1913,1913,-0.177234444,,1,23.306275
ESP,ESP1913,1913,1913,-0.667006778,17.44718,1,12.420145833
EST,EST1913,1913,1913,0.561448778,0,1,5.636648333
ETH,ETH1913,1913,1913,-0.219659722,0,1,22.261
FIN,FIN1913,1913,1913,0.187212333,1.66618,1,1.5000125
FJI,FJI1913,1913,1913,-0.010729444,0,1,24.151958333
FLK,FLK1913,1913,1913,-0.255877806,0,1,5.694954167
FRA,FRA1913,1913,1913,0.171445639,171.39267,1,10.727495
FRO,FRO1913,1913,1913,0.284448667,0,1,6.38172
FSM,FSM1913,1913,1913,0.004922778,,1,27.063383333
GAB,GAB1913,1913,1913,-0.198264722,0,1,24.746908333
GBR,GBR1913,1913,1913,0.358102667,499.13835,1,8.705485833
GEO,GEO1913,1913,1913,-0.581604694,,1,5.9022975
GHA,GHA1913,1913,1913,0.250018889,0,1,27.450166667
GIB,GIB1913,1913,1913,-0.261468056,0,1,16.556225
GIN,GIN1913,1913,1913,0.242425556,0,1,25.924341667
GLP,GLP1913,1913,1913,-0.825256944,0,1,23.852175
GMB,GMB1913,1913,1913,-0.001206667,0,1,27.324275
GNB,GNB1913,1913,1913,0.109364167,0,1,26.872366667
GNQ,GNQ1913,1913,1913,-0.210299722,0,1,24.325408333
GRC,GRC1913,1913,1913,-0.649650694,1.33955,1,13.130655833
GRD,GRD1913,1913,1913,-0.391103611,0,1,26.274991667
GRL,GRL1913,1913,1913,-0.170894167,0,1,-18.418041667
GTM,GTM1913,1913,1913,-0.404107500,0,1,22.863791667
GUF,GUF1913,1913,1913,-0.551785000,0,1,25.080875
GUM,GUM1913,1913,1913,-0.000381944,,1,27.404075
GUY,GUY1913,1913,1913,-0.238161111,0,1,25.505141667
HND,HND1913,1913,1913,-0.304151944,0,1,23.132333333
HRV,HRV1913,1913,1913,-0.236466028,0,1,10.136209167
HTI,HTI1913,1913,1913,-0.778822500,0,1,23.734008333
HUN,HUN1913,1913,1913,-0.486881694,13.04685,1,9.419995833
IDN,IDN1913,1913,1913,0.170022778,5.9087,1,25.93425
IND,IND1913,1913,1913,-0.407574167,34.49433,1,23.707358333
IOT,IOT1913,1913,1913,0,,1,27.433333333
IRL,IRL1913,1913,1913,-0.122761056,0.22387,1,9.007563333
IRN,IRN1913,1913,1913,-0.663961417,0.85511,1,16.249498333
IRQ,IRQ1913,1913,1913,-1.078767889,0,1,20.359311667
ISL,ISL1913,1913,1913,0.127213806,0,1,1.628623333
ISR,ISR1913,1913,1913,-1.039761028,0,1,18.275525
ITA,ITA1913,1913,1913,-0.189433889,30.01326,1,11.527511667
JAM,JAM1913,1913,1913,-0.258463889,0,1,24.616416667
JOR,JOR1913,1913,1913,-1.106736556,0,1,17.372795833
JPN,JPN1913,1913,1913,-1.416238306,54.40408,1,9.135309167
KAZ,KAZ1913,1913,1913,-0.13744275,,1,5.769158333
KEN,KEN1913,1913,1913,-0.172910833,0,1,24.221383333
KGZ,KGZ1913,1913,1913,-0.938510028,,1,1.3575175
KHM,KHM1913,1913,1913,-0.184370556,0,1,26.677391667
KIR,KIR1913,1913,1913,-0.000172778,0,1,27.506991667
KNA,KNA1913,1913,1913,-1.029791111,,1,23.6604
KOR,KOR1913,1913,1913,-1.535911,0,1,9.189155833
KWT,KWT1913,1913,1913,-1.010340583,0,1,24.097208333
LAO,LAO1913,1913,1913,-0.381967222,0,1,22.923833333
LBN,LBN1913,1913,1913,-1.01013975,0,1,14.656681667
LBR,LBR1913,1913,1913,0.336468611,0,1,25.619341667
LBY,LBY1913,1913,1913,-0.197326056,0,1,21.724316667
LCA,LCA1913,1913,1913,-0.567978333,0,1,25.1583
LIE,LIE1913,1913,1913,-0.309624778,0,1,2.366209167
LKA,LKA1913,1913,1913,-0.368774444,0,1,26.381416667
LSO,LSO1913,1913,1913,-0.682667028,0,1,12.298713333
LTU,LTU1913,1913,1913,0.933071278,,1,7.194574167
LUX,LUX1913,1913,1913,0.945824500,0,1,9.800100833
LVA,LVA1913,1913,1913,0.730880083,0,1,6.35564
MAC,MAC1913,1913,1913,-0.210051944,0,1,22.3997
MAR,MAR1913,1913,1913,-0.509444000,0,1,16.750459167
MCO,MCO1913,1913,1913,-0.094446222,,1,9.3534525
MDA,MDA1913,1913,1913,-0.008995444,0,1,9.542339167
MDG,MDG1913,1913,1913,0.472577222,0,1,22.596033333
MDV,MDV1913,1913,1913,-0.036342778,0,1,27.704666667
MEX,MEX1913,1913,1913,-0.826190556,11.76235,1,19.655266667
MHL,MHL1913,1913,1913,-0.000425556,0,1,27.60385
MKD,MKD1913,1913,1913,-0.658444861,,1,9.114506667
MLI,MLI1913,1913,1913,-0.354361667,0,1,27.934066667
MLT,MLT1913,1913,1913,0.242747417,0,1,18.810475
MMR,MMR1913,1913,1913,-0.321194722,0,1,22.474683333
MNE,MNE1913,1913,1913,-0.416949639,0,1,8.245028333
MNG,MNG1913,1913,1913,-0.297150528,0,1,-0.774289167
MNP,MNP1913,1913,1913,0.001411389,,1,27.35
MOZ,MOZ1913,1913,1913,0.096510833,0,1,23.695108333
MRT,MRT1913,1913,1913,-0.367310556,0,1,27.329558333
MSR,MSR1913,1913,1913,-0.967939444,0,1,24.547291667
MTQ,MTQ1913,1913,1913,-0.640662222,0,1,23.735316667
MUS,MUS1913,1913,1913,0.459451944,0,1,23.131866667
MWI,MWI1913,1913,1913,0.132048889,0,1,21.961758333
MYS,MYS1913,1913,1913,0.288028611,0,1,25.469508333
MYT,MYT1913,1913,1913,0.100170000,,1,26.260941667
NAM,NAM1913,1913,1913,-0.163661944,0,1,19.943941667
NCL,NCL1913,1913,1913,-0.086903611,0,1,21.832125
NER,NER1913,1913,1913,0.130092778,0,1,27.331666667
NFK,NFK1913,1913,1913,-0.258880000,,1,18.541658333
NGA,NGA1913,1913,1913,0.255469444,0,1,27.024333333
NIC,NIC1913,1913,1913,-0.155656389,0,1,24.525041667
NIU,NIU1913,1913,1913,-0.170285833,0,1,24.2583
NLD,NLD1913,1913,1913,0.585954556,27.59473,1,9.907544167
NOR,NOR1913,1913,1913,0.32212025,6.92896,1,1.0854775
NPL,NPL1913,1913,1913,-0.808141000,0,1,11.2625925
NRU,NRU1913,1913,1913,0.020271389,0,1,27.733308333
NZL,NZL1913,1913,1913,-0.614845528,4.2205,1,9.323179167
OMN,OMN1913,1913,1913,-0.635510278,0,1,24.908258333
PAK,PAK1913,1913,1913,-0.617213028,0,1,19.352735
PAN,PAN1913,1913,1913,0.023746944,0,1,25.163108333
PCN,PCN1913,1913,1913,-0.013605833,,1,20.84165
PER,PER1913,1913,1913,-0.118146389,1.57443,1,19.367791667
PHL,PHL1913,1913,1913,-0.453149167,0.00734,1,25.0338
PLW,PLW1913,1913,1913,0.006938889,0,1,27.601533333
PNG,PNG1913,1913,1913,-0.163503889,0,1,24.840641667
POL,POL1913,1913,1913,0.394544333,116.39772,1,8.223748333
PRI,PRI1913,1913,1913,-1.314995833,0,1,23.825358333
PRK,PRK1913,1913,1913,-1.337792694,0,1,4.079773333
PRT,PRT1913,1913,1913,-0.802633778,3.86451,1,13.9981175
PRY,PRY1913,1913,1913,-1.087077778,0,1,22.395933333
PSE,PSE1913,1913,1913,-1.104488194,0,1,18.088566667
PYF,PYF1913,1913,1913,-0.061153056,0,1,24.071858333
QAT,QAT1913,1913,1913,-1.226440556,0,1,25.829716667
REU,REU1913,1913,1913,0.522464167,0,1,20.817166667
ROM,ROM1913,1913,1913,-0.171582583,,1,8.65636
RUS,RUS1913,1913,1913,-0.394612361,,1,-6.757278333
RWA,RWA1913,1913,1913,0.012238333,0,1,19.190091667
SAU,SAU1913,1913,1913,-0.963795000,0,1,23.6457
SDN,SDN1913,1913,1913,-0.590279167,0,1,26.225941667
SEN,SEN1913,1913,1913,-0.063763333,0,1,27.896933333
SGP,SGP1913,1913,1913,0.703635000,0,1,27.630741667
SHN,SHN1913,1913,1913,0,0,1,18.087483333
SJM,SJM1913,1913,1913,-0.449754306,,1,-9.399415833
SLB,SLB1913,1913,1913,-0.011687500,0,1,25.551516667
SLE,SLE1913,1913,1913,0.406036944,0,1,26.322325
SLV,SLV1913,1913,1913,-0.317513056,0,1,23.408083333
SMR,SMR1913,1913,1913,-0.448516694,,1,11.1813775
SOM,SOM1913,1913,1913,-0.310604167,0,1,26.472708333
SRB,SRB1913,1913,1913,-0.644562778,0,1,9.4692675
STP,STP1913,1913,1913,-0.202693333,0,1,23.2998
SUR,SUR1913,1913,1913,-0.401798889,0,1,25.3495
SVK,SVK1913,1913,1913,-0.427156111,,1,7.176278333
SVN,SVN1913,1913,1913,-0.289629556,,1,8.273023333
SWE,SWE1913,1913,1913,0.320125194,15.78467,1,1.817365833
SWZ,SWZ1913,1913,1913,-0.382900278,0,1,19.4446
SYC,SYC1913,1913,1913,-0.034675278,0,1,27.034158333
SYR,SYR1913,1913,1913,-1.071390389,0,1,16.606188333
TCA,TCA1913,1913,1913,-0.949528056,0,1,24.901141667
TCD,TCD1913,1913,1913,-0.120184722,0,1,26.533733333
TGO,TGO1913,1913,1913,0.362638889,0,1,27.350766667
THA,THA1913,1913,1913,-0.220558333,0,1,25.962516667
TJK,TJK1913,1913,1913,-0.267138028,,1,3.106583333
TKL,TKL1913,1913,1913,-0.083568333,,1,28.070783333
TKM,TKM1913,1913,1913,-0.257927583,,1,14.886745
TLS,TLS1913,1913,1913,-0.078360000,0,1,25.127933333
TON,TON1913,1913,1913,-0.020102222,0,1,24.61875
TTO,TTO1913,1913,1913,-0.159012222,0.22387,1,26.0111
TUN,TUN1913,1913,1913,-0.398393389,0,1,18.934933333
TUR,TUR1913,1913,1913,-0.957110444,2.04052,1,10.137515833
TUV,TUV1913,1913,1913,-0.005902222,0,1,28.117591667
TZA,TZA1913,1913,1913,0.003061667,0,1,22.293266667
UGA,UGA1913,1913,1913,-0.086565000,0,1,22.454791667
UKR,UKR1913,1913,1913,0.348673806,,1,8.531155
URY,URY1913,1913,1913,-0.432864778,0,1,17.198433333
USA,USA1913,1913,1913,-0.257334000,1442.47148,1,6.581806667
UZB,UZB1913,1913,1913,0.006083278,,1,12.317696667
VCT,VCT1913,1913,1913,-0.457386111,0,1,26.349958333
VEN,VEN1913,1913,1913,-0.138410833,0.01468,1,25.22685
VGB,VGB1913,1913,1913,-1.279757778,0,1,24.329866667
VIR,VIR1913,1913,1913,-1.291499444,,1,24.31
VNM,VNM1913,1913,1913,-0.302656667,1.35423,1,23.729933333
VUT,VUT1913,1913,1913,-0.023260278,0,1,23.683458333
WLF,WLF1913,1913,1913,-0.045043056,0,1,26.7326
WSM,WSM1913,1913,1913,-0.114314444,0,1,26.625633333
XRK,XRK1913,1913,1913,-0.656952056,,1,8.191715
YEM,YEM1913,1913,1913,-0.328273889,0,1,23.023075
ZAF,ZAF1913,1913,1913,-0.560092944,19.01427,1,17.061125
ZAR,ZAR1913,1913,1913,-0.057777222,,1,23.989616667
ZMB,ZMB1913,1913,1913,0.182187500,0,1,21.751191667
ZWE,ZWE1913,1913,1913,0.402332778,0.58353,1,21.485025
ABW,ABW1914,1914,1914,-0.430926667,0,1,27.412475
ANT,ANT1914,1914,1914,-0.471486111,,1,27.336633333
ARE,ARE1914,1914,1914,-0.587935278,0,1,26.269058333
ARM,ARM1914,1914,1914,-0.207138167,,1,7.075691667
AUS,AUS1914,1914,1914,0.482120833,24.51927,1,22.014125
AUT,AUT1914,1914,1914,-0.667788222,48.91376,1,5.497675
AZE,AZE1914,1914,1914,0.209653667,0,1,11.393820833
BDI,BDI1914,1914,1914,0.008173889,0,1,20.130925
BEL,BEL1914,1914,1914,0.434427222,40.64158,1,9.949430833
BEN,BEN1914,1914,1914,0.806312778,0,1,28.253816667
BFA,BFA1914,1914,1914,0.202745278,0,1,28.39405
BGD,BGD1914,1914,1914,-0.498250000,0,1,24.600683333
BGR,BGR1914,1914,1914,-0.674449889,1.18541,1,9.863090833
BHR,BHR1914,1914,1914,-0.721840556,0,1,26.287433333
BHS,BHS1914,1914,1914,-0.673488056,0,1,24.056675
BIH,BIH1914,1914,1914,-0.763755056,,1,8.7102425
BLR,BLR1914,1914,1914,0.473267194,0,1,6.775155
BLZ,BLZ1914,1914,1914,-0.448855556,0,1,24.595033333
BMU,BMU1914,1914,1914,-0.097766111,0,1,21.249991667
BOL,BOL1914,1914,1914,-0.909958056,0,1,20.029441667
BRA,BRA1914,1914,1914,0.166586389,4.11407,1,25.086691667
BRB,BRB1914,1914,1914,-0.285939167,0,1,25.851791667
BRN,BRN1914,1914,1914,0.217926667,,1,25.495975
BTN,BTN1914,1914,1914,-0.283048167,0,1,11.256826667
BWA,BWA1914,1914,1914,0.146344444,0,1,21.624583333
CAF,CAF1914,1914,1914,-0.005931667,0,1,24.877691667
CAN,CAN1914,1914,1914,-0.443558556,68.49321,1,-7.361751667
CCK,CCK1914,1914,1914,-0.003595833,,1,26.433325
CHE,CHE1914,1914,1914,-0.584892056,8.441,1,5.164748333
CHL,CHL1914,1914,1914,-0.225964917,2.84792,1,8.030071667
CHN,CHN1914,1914,1914,0.003892361,15.13141,1,6.3042825
CIV,CIV1914,1914,1914,0.108188056,0,1,26.391958333
CMR,CMR1914,1914,1914,0.118735000,0,1,24.667533333
COG,COG1914,1914,1914,0.062023333,0,1,24.623175
COK,COK1914,1914,1914,-0.709218889,0,1,23.386583333
COL,COL1914,1914,1914,-0.005218889,0,1,24.376375
COM,COM1914,1914,1914,0.279614167,0,1,25.597483333
CPV,CPV1914,1914,1914,0.330118056,0,1,23.198366667
CRI,CRI1914,1914,1914,-0.009172222,0,1,24.369516667
CUB,CUB1914,1914,1914,-0.335745000,0,1,24.884958333
CXR,CXR1914,1914,1914,-0.001953333,0,1,25.658308333
CYM,CYM1914,1914,1914,0.024728056,0,1,26.999983333
CYP,CYP1914,1914,1914,-0.808095444,0,1,17.9475
CZE,CZE1914,1914,1914,-0.232117444,0,1,7.576594167
DEU,DEU1914,1914,1914,0.266812167,498.74199,1,8.711036667
DJI,DJI1914,1914,1914,-0.004848333,0,1,27.715466667
DMA,DMA1914,1914,1914,-0.551156667,0,1,23.772116667
DNK,DNK1914,1914,1914,0.826635833,9.78055,1,8.5939675
DOM,DOM1914,1914,1914,-0.855646389,0,1,23.073808333
ECU,ECU1914,1914,1914,0.062781111,0,1,21.477683333
EGY,EGY1914,1914,1914,0.029701389,0.30828,1,22.208175
ERI,ERI1914,1914,1914,0.105184444,0,1,26.311633333
ESH,ESH1914,1914,1914,-0.452084444,,1,23.031425
ESP,ESP1914,1914,1914,-0.833961778,17.32974,1,12.253190833
EST,EST1914,1914,1914,0.619211278,0,1,5.694410833
ETH,ETH1914,1914,1914,0.055740278,0,1,22.5364
FIN,FIN1914,1914,1914,0.372205667,0.68996,1,1.685005833
FJI,FJI1914,1914,1914,-0.010729444,0,1,24.151958333
FLK,FLK1914,1914,1914,-0.185061972,0,1,5.76577
FRA,FRA1914,1914,1914,-0.001725194,118.54467,1,10.554324167
FRO,FRO1914,1914,1914,0.018881167,0,1,6.1161525
FSM,FSM1914,1914,1914,0.004922778,,1,27.063383333
GAB,GAB1914,1914,1914,0.095676944,0,1,25.04085
GBR,GBR1914,1914,1914,0.565092667,483.97391,1,8.912475833
GEO,GEO1914,1914,1914,-0.085801361,,1,6.398100833
GHA,GHA1914,1914,1914,0.315777222,0,1,27.515925
GIB,GIB1914,1914,1914,-0.374793056,0,1,16.4429
GIN,GIN1914,1914,1914,0.227533889,0,1,25.90945
GLP,GLP1914,1914,1914,-0.664965278,0,1,24.012466667
GMB,GMB1914,1914,1914,-0.713623333,0,1,26.611858333
GNB,GNB1914,1914,1914,-0.406035833,0,1,26.356966667
GNQ,GNQ1914,1914,1914,0.132875278,0,1,24.668583333
GRC,GRC1914,1914,1914,-0.684972361,0.01101,1,13.095334167
GRD,GRD1914,1914,1914,-0.316103611,0,1,26.349991667
GRL,GRL1914,1914,1914,-0.914310833,0,1,-19.161458333
GTM,GTM1914,1914,1914,-0.397240833,0,1,22.870658333
GUF,GUF1914,1914,1914,-0.299751667,0,1,25.332908333
GUM,GUM1914,1914,1914,-0.000381944,,1,27.404075
GUY,GUY1914,1914,1914,-0.086994444,0,1,25.656308333
HND,HND1914,1914,1914,-0.300543611,0,1,23.135941667
HRV,HRV1914,1914,1914,-0.746291028,0,1,9.626384167
HTI,HTI1914,1914,1914,-0.717055833,0,1,23.795775
HUN,HUN1914,1914,1914,-0.788096694,11.61188,1,9.118780833
IDN,IDN1914,1914,1914,0.269731111,6.02614,1,26.033958333
IND,IND1914,1914,1914,-0.274357500,34.77325,1,23.840575
IOT,IOT1914,1914,1914,0,,1,27.433333333
IRL,IRL1914,1914,1914,0.052998111,0.24956,1,9.1833225
IRN,IRN1914,1914,1914,-0.132816417,1.1744,1,16.780643333
IRQ,IRQ1914,1914,1914,-0.435199556,0,1,21.00288
ISL,ISL1914,1914,1914,-0.629216194,0,1,0.872193333
